experiment_id,priority,experiment_group,dataset,target,method,model,seed,selection_protocol,train_domains,validation_domain,epochs,batch_size,result_path,diagnostics_path,save_checkpoint,status,gpu,attempts,exit_code,error
nested_Sketch_val_Photo_feature_plus_kl_42,40,nested,pacs,Sketch,feature_plus_kl,resnet50,42,strict_nested_inner,"Art_Painting,Cartoon",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Sketch/42/pacs_Sketch_resnet50_nested_Sketch_val_Photo_feature_plus_kl_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Sketch/42,0,complete,1,1,0,
nested_Sketch_val_Photo_feature_plus_kl_123,40,nested,pacs,Sketch,feature_plus_kl,resnet50,123,strict_nested_inner,"Art_Painting,Cartoon",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Sketch/123/pacs_Sketch_resnet50_nested_Sketch_val_Photo_feature_plus_kl_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Sketch/123,0,complete,1,1,0,
nested_Sketch_val_Photo_feature_plus_kl_3407,40,nested,pacs,Sketch,feature_plus_kl,resnet50,3407,strict_nested_inner,"Art_Painting,Cartoon",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Sketch/3407/pacs_Sketch_resnet50_nested_Sketch_val_Photo_feature_plus_kl_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Sketch/3407,0,complete,0,1,0,
nested_Sketch_val_Photo_cgc_42,40,nested,pacs,Sketch,cgc,resnet50,42,strict_nested_inner,"Art_Painting,Cartoon",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Sketch/42/pacs_Sketch_resnet50_nested_Sketch_val_Photo_cgc_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Sketch/42,0,complete,0,1,0,
nested_Sketch_val_Photo_cgc_123,40,nested,pacs,Sketch,cgc,resnet50,123,strict_nested_inner,"Art_Painting,Cartoon",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Sketch/123/pacs_Sketch_resnet50_nested_Sketch_val_Photo_cgc_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Sketch/123,0,complete,2,1,0,
nested_Sketch_val_Photo_cgc_3407,40,nested,pacs,Sketch,cgc,resnet50,3407,strict_nested_inner,"Art_Painting,Cartoon",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Sketch/3407/pacs_Sketch_resnet50_nested_Sketch_val_Photo_cgc_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Sketch/3407,0,complete,2,1,0,
nested_Sketch_val_Art_Painting_strong_aug_42,40,nested,pacs,Sketch,strong_aug,resnet50,42,strict_nested_inner,"Photo,Cartoon",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Sketch/42/pacs_Sketch_resnet50_nested_Sketch_val_Art_Painting_strong_aug_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Sketch/42,0,complete,2,1,0,
nested_Sketch_val_Art_Painting_strong_aug_123,40,nested,pacs,Sketch,strong_aug,resnet50,123,strict_nested_inner,"Photo,Cartoon",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Sketch/123/pacs_Sketch_resnet50_nested_Sketch_val_Art_Painting_strong_aug_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Sketch/123,0,complete,2,1,0,
nested_Sketch_val_Art_Painting_strong_aug_3407,40,nested,pacs,Sketch,strong_aug,resnet50,3407,strict_nested_inner,"Photo,Cartoon",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Sketch/3407/pacs_Sketch_resnet50_nested_Sketch_val_Art_Painting_strong_aug_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Sketch/3407,0,complete,1,1,0,
nested_Sketch_val_Art_Painting_feature_plus_kl_42,40,nested,pacs,Sketch,feature_plus_kl,resnet50,42,strict_nested_inner,"Photo,Cartoon",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Sketch/42/pacs_Sketch_resnet50_nested_Sketch_val_Art_Painting_feature_plus_kl_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Sketch/42,0,complete,0,1,0,
nested_Sketch_val_Art_Painting_feature_plus_kl_123,40,nested,pacs,Sketch,feature_plus_kl,resnet50,123,strict_nested_inner,"Photo,Cartoon",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Sketch/123/pacs_Sketch_resnet50_nested_Sketch_val_Art_Painting_feature_plus_kl_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Sketch/123,0,complete,1,1,0,
nested_Sketch_val_Art_Painting_feature_plus_kl_3407,40,nested,pacs,Sketch,feature_plus_kl,resnet50,3407,strict_nested_inner,"Photo,Cartoon",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Sketch/3407/pacs_Sketch_resnet50_nested_Sketch_val_Art_Painting_feature_plus_kl_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Sketch/3407,0,complete,1,1,0,
nested_Sketch_val_Art_Painting_cgc_42,40,nested,pacs,Sketch,cgc,resnet50,42,strict_nested_inner,"Photo,Cartoon",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Sketch/42/pacs_Sketch_resnet50_nested_Sketch_val_Art_Painting_cgc_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Sketch/42,0,complete,0,1,0,
nested_Sketch_val_Art_Painting_cgc_123,40,nested,pacs,Sketch,cgc,resnet50,123,strict_nested_inner,"Photo,Cartoon",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Sketch/123/pacs_Sketch_resnet50_nested_Sketch_val_Art_Painting_cgc_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Sketch/123,0,complete,1,1,0,
nested_Sketch_val_Art_Painting_cgc_3407,40,nested,pacs,Sketch,cgc,resnet50,3407,strict_nested_inner,"Photo,Cartoon",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Sketch/3407/pacs_Sketch_resnet50_nested_Sketch_val_Art_Painting_cgc_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Sketch/3407,0,complete,0,1,0,
nested_Sketch_val_Cartoon_strong_aug_42,40,nested,pacs,Sketch,strong_aug,resnet50,42,strict_nested_inner,"Photo,Art_Painting",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Sketch/42/pacs_Sketch_resnet50_nested_Sketch_val_Cartoon_strong_aug_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Sketch/42,0,complete,0,1,0,
nested_Sketch_val_Cartoon_strong_aug_123,40,nested,pacs,Sketch,strong_aug,resnet50,123,strict_nested_inner,"Photo,Art_Painting",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Sketch/123/pacs_Sketch_resnet50_nested_Sketch_val_Cartoon_strong_aug_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Sketch/123,0,complete,2,1,0,
nested_Sketch_val_Cartoon_strong_aug_3407,40,nested,pacs,Sketch,strong_aug,resnet50,3407,strict_nested_inner,"Photo,Art_Painting",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Sketch/3407/pacs_Sketch_resnet50_nested_Sketch_val_Cartoon_strong_aug_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Sketch/3407,0,complete,2,1,0,
nested_Sketch_val_Cartoon_feature_plus_kl_42,40,nested,pacs,Sketch,feature_plus_kl,resnet50,42,strict_nested_inner,"Photo,Art_Painting",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Sketch/42/pacs_Sketch_resnet50_nested_Sketch_val_Cartoon_feature_plus_kl_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Sketch/42,0,complete,2,1,0,
nested_Sketch_val_Cartoon_feature_plus_kl_123,40,nested,pacs,Sketch,feature_plus_kl,resnet50,123,strict_nested_inner,"Photo,Art_Painting",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Sketch/123/pacs_Sketch_resnet50_nested_Sketch_val_Cartoon_feature_plus_kl_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Sketch/123,0,complete,2,1,0,
nested_Sketch_val_Cartoon_feature_plus_kl_3407,40,nested,pacs,Sketch,feature_plus_kl,resnet50,3407,strict_nested_inner,"Photo,Art_Painting",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Sketch/3407/pacs_Sketch_resnet50_nested_Sketch_val_Cartoon_feature_plus_kl_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Sketch/3407,0,complete,1,1,0,
nested_Sketch_val_Cartoon_cgc_42,40,nested,pacs,Sketch,cgc,resnet50,42,strict_nested_inner,"Photo,Art_Painting",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Sketch/42/pacs_Sketch_resnet50_nested_Sketch_val_Cartoon_cgc_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Sketch/42,0,complete,0,1,0,
nested_Sketch_val_Cartoon_cgc_123,40,nested,pacs,Sketch,cgc,resnet50,123,strict_nested_inner,"Photo,Art_Painting",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Sketch/123/pacs_Sketch_resnet50_nested_Sketch_val_Cartoon_cgc_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Sketch/123,0,complete,1,1,0,
nested_Sketch_val_Cartoon_cgc_3407,40,nested,pacs,Sketch,cgc,resnet50,3407,strict_nested_inner,"Photo,Art_Painting",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Sketch/3407/pacs_Sketch_resnet50_nested_Sketch_val_Cartoon_cgc_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Sketch/3407,0,complete,1,1,0,
